yard,week,pot_id,pot_order,pot_row,pot_col,rnd_seed,date,combination,mono_hetero,nitrogen,plant_num,plant_species,leaves_emerged,leaves_emerging,leaves_dead,leaf_height,leaf_width,dead,resprout,notes,check notes
BRE,4,084_X_CnEv_BRE,8,1,8,8,8/10/2020,,,,2,Elymus virginicus,7,1,3,10.9,0.5,N,N,,
BRE,4,081_X_CnEv_BRE,9,1,9,8,8/10/2020,,,,1,Chamaecrista nictitans,104,8,0,4,1.8,N,N,,
BRE,4,081_X_CnEv_BRE,9,1,9,8,8/10/2020,,,,2,Elymus virginicus,6,1,3,14.7,0.5,N,N,,
BRE,4,113_N_CnEv_BRE,10,1,10,8,8/10/2020,,,,1,Chamaecrista nictitans,66,6,0,4.2,2.5,N,N,,
BRE,4,113_N_CnEv_BRE,10,1,10,8,8/10/2020,,,,2,Elymus virginicus,5,1,3,12.9,0.3,N,N,,
BRE,4,095_N_CnCn_BRE,11,1,11,8,8/10/2020,,,,1,Chamaecrista nictitans,70,4,0,4.7,1.9,N,N,,
BRE,4,095_N_CnCn_BRE,11,1,11,8,8/10/2020,,,,2,Chamaecrista nictitans,104,15,0,3.6,1.4,N,N,,
BRE,4,078_X_CnEp_BRE,12,1,12,8,8/10/2020,,,,1,Chamaecrista nictitans,51,9,0,3.4,2.1,N,N,,
BRE,4,078_X_CnEp_BRE,12,1,12,8,8/10/2020,,,,2,Eutrochium fistulosum,27,13,1,4.5,3.8,N,N,,
BRE,4,062_X_CnCn_BRE,13,2,12,8,8/10/2020,,,,1,Chamaecrista nictitans,47,5,0,3.8,1.1,N,N,,
BRE,4,062_X_CnCn_BRE,13,2,12,8,8/10/2020,,,,2,Chamaecrista nictitans,104,6,0,5.2,2.3,N,N,,
BRE,4,116_N_EpEv_BRE,14,2,11,8,8/10/2020,,,,1,Eutrochium fistulosum,4,2,0,0.4,0.4,N,N,,
BRE,4,116_N_EpEv_BRE,14,2,11,8,8/10/2020,,,,2,Elymus virginicus,8,1,1,9.1,0.3,N,N,,
BRE,4,104_N_EvEv_BRE,15,2,10,8,8/10/2020,,,,1,Elymus virginicus,5,1,3,13.2,0.3,N,N,,
BRE,4,104_N_EvEv_BRE,15,2,10,8,8/10/2020,,,,2,Elymus virginicus,6,1,2,11.3,0.4,N,N,,
BRE,4,067_X_EpEp_BRE,16,2,9,8,8/10/2020,,,,1,Eutrochium fistulosum,64,9,0,4,2.1,N,N,,
BRE,4,067_X_EpEp_BRE,16,2,9,8,8/10/2020,,,,2,Eutrochium fistulosum,39,16,4,4.7,2.5,N,N,,
BRE,4,089_X_EpEv_BRE,17,2,8,8,8/10/2020,,,,1,Eutrochium fistulosum,31,8,2,5,2.7,N,N,,
BRE,4,089_X_EpEv_BRE,17,2,8,8,8/10/2020,,,,2,Elymus virginicus,7,0,3,14.2,0.4,N,N,,
BRE,4,119_N_EpEv_BRE,18,2,7,8,8/10/2020,,,,1,Eutrochium fistulosum,94,14,2,6.4,3.9,N,N,,
BRE,4,119_N_EpEv_BRE,18,2,7,8,8/10/2020,,,,2,Elymus virginicus,5,0,3,14.9,0.3,N,N,,
BRE,4,065_X_CnCn_BRE,19,2,6,8,8/10/2020,,,,1,Chamaecrista nictitans,64,4,0,2.9,1.5,N,N,,
BRE,4,065_X_CnCn_BRE,19,2,6,8,8/10/2020,,,,2,Chamaecrista nictitans,70,5,0,4.3,1.3,N,N,,
BRE,4,105_N_EvEv_BRE,20,2,5,8,8/10/2020,,,,1,Elymus virginicus,6,1,2,12.8,0.4,N,N,,
BRE,4,105_N_EvEv_BRE,20,2,5,8,8/10/2020,,,,2,Elymus virginicus,4,1,3,8.2,0.4,N,N,,
BRE,4,073_X_EvEv_BRE,21,2,4,8,8/10/2020,,,,1,Elymus virginicus,6,0,2,10.9,0.2,N,N,,
BRE,4,073_X_EvEv_BRE,21,2,4,8,8/10/2020,,,,2,Elymus virginicus,6,1,3,11.2,0.4,N,N,,
BRE,4,080_X_CnEp_BRE,22,2,3,8,8/10/2020,,,,1,Chamaecrista nictitans,109,7,0,4.3,3.2,N,N,,
BRE,4,080_X_CnEp_BRE,22,2,3,8,8/10/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,071_X_EvEv_BRE,23,2,2,8,8/10/2020,,,,1,Elymus virginicus,4,1,3,14.2,0.3,N,N,,
BRE,4,071_X_EvEv_BRE,23,2,2,8,8/10/2020,,,,2,Elymus virginicus,5,1,2,9.8,0.4,N,N,,
BRE,4,083_X_CnEv_BRE,24,2,1,8,8/10/2020,,,,1,Chamaecrista nictitans,68,8,0,4.4,1.6,N,N,,
BRE,4,083_X_CnEv_BRE,24,2,1,8,8/10/2020,,,,2,Elymus virginicus,8,0,2,14.4,0.5,N,N,,
BRE,4,099_N_EpEp_BRE,25,3,1,8,8/10/2020,,,,1,Eutrochium fistulosum,5,3,0,0.4,0.3,N,Y,resprouting,
BRE,4,099_N_EpEp_BRE,25,3,1,8,8/10/2020,,,,2,Eutrochium fistulosum,43,12,1,6.6,3.8,N,N,,
BRE,4,074_X_EvEv_BRE,26,3,2,8,8/10/2020,,,,1,Elymus virginicus,5,0,2,10.8,0.3,N,N,,
BRE,4,074_X_EvEv_BRE,26,3,2,8,8/10/2020,,,,2,Elymus virginicus,4,1,3,14.6,0.3,N,N,,
BRE,4,093_N_CnCn_BRE,27,3,3,8,8/10/2020,,,,1,Chamaecrista nictitans,98,6,0,3.6,1.8,N,N,,
BRE,4,093_N_CnCn_BRE,27,3,3,8,8/10/2020,,,,2,Chamaecrista nictitans,184,10,0,3.6,2.8,N,N,,
BRE,4,061_X_CnCn_BRE,28,3,4,8,8/10/2020,,,,1,Chamaecrista nictitans,128,9,0,3.7,2.4,N,N,,
BRE,4,061_X_CnCn_BRE,28,3,4,8,8/10/2020,,,,2,Chamaecrista nictitans,30,4,0,3.1,1.7,N,N,,
BRE,4,101_N_EvEv_BRE,29,3,5,8,8/10/2020,,,,1,Elymus virginicus,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,101_N_EvEv_BRE,29,3,5,8,8/10/2020,,,,2,Elymus virginicus,5,0,4,12.5,0.4,N,N,,
BRE,4,117_N_EpEv_BRE,30,3,6,8,8/10/2020,,,,1,Eutrochium fistulosum,53,16,0,3.9,2.4,N,N,,
BRE,4,117_N_EpEv_BRE,30,3,6,8,8/10/2020,,,,2,Elymus virginicus,5,1,1,11.7,0.4,N,N,,
BRE,4,111_N_CnEv_BRE,31,3,7,8,8/10/2020,,,,1,Chamaecrista nictitans,65,8,0,3.7,1.8,N,N,,
BRE,4,111_N_CnEv_BRE,31,3,7,8,8/10/2020,,,,2,Elymus virginicus,4,1,3,12.9,0.6,N,N,,
BRE,4,120_N_EpEv_BRE,32,3,8,8,8/10/2020,,,,1,Eutrochium fistulosum,52,14,7,3.3,1.9,N,N,,
BRE,4,120_N_EpEv_BRE,32,3,8,8,8/10/2020,,,,2,Elymus virginicus,5,1,3,13.4,0.4,N,N,,
BRE,4,070_X_EpEp_BRE,33,3,9,8,8/10/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,070_X_EpEp_BRE,33,3,9,8,8/10/2020,,,,2,Eutrochium fistulosum,26,7,0,4.8,2.8,N,N,,
BRE,4,106_N_CnEp_BRE,34,3,10,8,8/10/2020,,,,1,Chamaecrista nictitans,49,3,0,3.3,1.6,N,N,,
BRE,4,106_N_CnEp_BRE,34,3,10,8,8/10/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,086_X_EpEv_BRE,35,3,11,8,8/10/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,086_X_EpEv_BRE,35,3,11,8,8/10/2020,,,,2,Elymus virginicus,7,0,2,11.6,0.6,N,N,,
BRE,4,103_N_EvEv_BRE,36,3,12,8,8/10/2020,,,,1,Elymus virginicus,5,1,3,13,0.3,N,N,,
BRE,4,103_N_EvEv_BRE,36,3,12,8,8/10/2020,,,,2,Elymus virginicus,4,0,2,10.1,0.3,N,N,,
BRE,4,107_N_CnEp_BRE,37,4,12,8,8/10/2020,,,,1,Chamaecrista nictitans,67,8,0,3.8,1.8,N,N,,
BRE,4,107_N_CnEp_BRE,37,4,12,8,8/10/2020,,,,2,Eutrochium fistulosum,75,11,5,2.9,1.9,N,N,,
BRE,4,064_X_CnCn_BRE,38,4,11,8,8/10/2020,,,,1,Chamaecrista nictitans,85,9,0,5.4,2,N,N,,
BRE,4,064_X_CnCn_BRE,38,4,11,8,8/10/2020,,,,2,Chamaecrista nictitans,76,5,0,5.4,1.9,N,N,,
BRE,4,100_N_EpEp_BRE,39,4,10,8,8/10/2020,,,,1,Eutrochium fistulosum,23,2,4,10.8,3.7,N,N,,
BRE,4,100_N_EpEp_BRE,39,4,10,8,8/10/2020,,,,2,Eutrochium fistulosum,30,7,3,6.4,3.6,N,N,,
BRE,4,066_X_EpEp_BRE,40,4,9,8,8/10/2020,,,,1,Eutrochium fistulosum,4,3,0,0.2,0.2,N,N,,
BRE,4,066_X_EpEp_BRE,40,4,9,8,8/10/2020,,,,2,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,098_N_EpEp_BRE,41,4,8,8,8/10/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,098_N_EpEp_BRE,41,4,8,8,8/10/2020,,,,2,Eutrochium fistulosum,12,7,0,0.8,0.6,N,N,,
BRE,4,076_X_CnEp_BRE,42,4,7,8,8/10/2020,,,,1,Chamaecrista nictitans,81,8,0,5,2.4,N,N,,
BRE,4,076_X_CnEp_BRE,42,4,7,8,8/10/2020,,,,2,Eutrochium fistulosum,12,2,0,4.2,2.8,N,N,,
BRE,4,079_X_CnEp_BRE,43,4,6,8,8/10/2020,,,,1,Chamaecrista nictitans,26,4,0,1.9,0.6,N,N,,
BRE,4,079_X_CnEp_BRE,43,4,6,8,8/10/2020,,,,2,Eutrochium fistulosum,13,3,4,0.7,0.6,N,N,,
BRE,4,112_N_CnEv_BRE,44,4,5,8,8/10/2020,,,,1,Chamaecrista nictitans,81,15,0,3.6,1.5,N,N,,
BRE,4,112_N_CnEv_BRE,44,4,5,8,8/10/2020,,,,2,Elymus virginicus,6,1,3,13,0.3,N,N,,
BRE,4,109_N_CnEp_BRE,45,4,4,8,8/10/2020,,,,1,Chamaecrista nictitans,85,11,0,3.6,2.1,N,N,,
BRE,4,109_N_CnEp_BRE,45,4,4,8,8/10/2020,,,,2,Eutrochium fistulosum,12,2,6,4.6,2,N,N,,
BRE,4,091_N_CnCn_BRE,46,4,3,8,8/10/2020,,,,1,Chamaecrista nictitans,45,3,0,2.4,1.4,N,N,,
BRE,4,091_N_CnCn_BRE,46,4,3,8,8/10/2020,,,,2,Chamaecrista nictitans,44,6,0,3.4,1.4,N,N,,
BRE,4,063_X_CnCn_BRE,47,4,2,8,8/10/2020,,,,1,Chamaecrista nictitans,43,6,0,3.9,1.8,N,N,,
BRE,4,063_X_CnCn_BRE,47,4,2,8,8/10/2020,,,,2,Chamaecrista nictitans,103,9,0,4.5,2.8,N,N,,
BRE,4,088_X_EpEv_BRE,48,4,1,8,8/10/2020,,,,1,Eutrochium fistulosum,NA,NA,NA,NA,NA,Y,N,dead,
BRE,4,088_X_EpEv_BRE,48,4,1,8,8/10/2020,,,,2,Elymus virginicus,7,1,3,12,0.5,N,N,,
BRE,4,094_N_CnCn_BRE,49,5,1,8,8/10/2020,,,,1,Chamaecrista nictitans,69,11,0,3.2,2,N,N,,
BRE,4,094_N_CnCn_BRE,49,5,1,8,8/10/2020,,,,2,Chamaecrista nictitans,22,2,4,3.4,1.4,N,N,,
BRE,4,068_X_EpEp_BRE,50,5,2,8,8/10/2020,,,,1,Eutrochium fistulosum,28,6,0,2.7,1.5,N,N,,
BRE,4,068_X_EpEp_BRE,50,5,2,8,8/10/2020,,,,2,Eutrochium fistulosum,25,4,0,2.2,1.6,N,N,,
BRE,4,115_N_CnEv_BRE,51,5,3,8,8/10/2020,,,,1,Chamaecrista nictitans,100,7,0,3.5,1.4,N,N,,
BRE,4,115_N_CnEv_BRE,51,5,3,8,8/10/2020,,,,2,Elymus virginicus,4,1,3,12.7,0.3,N,N,,
BRE,4,096_N_EpEp_BRE,52,5,4,8,8/10/2020,,,,1,Eutrochium fistulosum,11,9,0,1,0.7,N,N,,
BRE,4,096_N_EpEp_BRE,52,5,4,8,8/10/2020,,,,2,Eutrochium fistulosum,55,11,0,4.2,2.2,N,N,,
BRE,4,097_N_EpEp_BRE,53,5,5,8,8/10/2020,,,,1,Eutrochium fistulosum,37,14,0,5.8,2.8,N,N,,
BRE,4,097_N_EpEp_BRE,53,5,5,8,8/10/2020,,,,2,Eutrochium fistulosum,37,8,0,3.9,2,N,N,,
BRE,4,082_X_CnEv_BRE,54,5,6,8,8/10/2020,,,,1,Chamaecrista nictitans,43,3,0,3.8,2.5,N,N,,
BRE,4,082_X_CnEv_BRE,54,5,6,8,8/10/2020,,,,2,Elymus virginicus,4,1,3,9.5,0.3,N,N,,
BRE,4,069_X_EpEp_BRE,55,5,7,8,8/10/2020,,,,1,Eutrochium fistulosum,20,5,0,3.9,2.2,N,N,,
BRE,4,069_X_EpEp_BRE,55,5,7,8,8/10/2020,,,,2,Eutrochium fistulosum,28,4,0,3.1,1.6,N,N,,
BRE,4,092_N_CnCn_BRE,56,5,8,8,8/10/2020,,,,1,Chamaecrista nictitans,18,3,2,5.1,1.9,N,N,,
BRE,4,092_N_CnCn_BRE,56,5,8,8,8/10/2020,,,,2,Chamaecrista nictitans,28,5,0,3.8,1.2,N,N,,
BRE,4,085_X_CnEv_BRE,57,5,9,8,8/10/2020,,,,1,Chamaecrista nictitans,62,5,4,4.8,1.9,N,N,,
BRE,4,085_X_CnEv_BRE,57,5,9,8,8/10/2020,,,,2,Elymus virginicus,4,1,4,11.7,0.5,N,N,,
BRE,4,090_X_EpEv_BRE,58,5,10,8,8/10/2020,,,,1,Eutrochium fistulosum,76,17,0,4.5,3,N,N,,
BRE,4,090_X_EpEv_BRE,58,5,10,8,8/10/2020,,,,2,Elymus virginicus,6,0,3,15.7,0.4,N,N,,
BRE,4,114_N_CnEv_BRE,59,5,11,8,8/10/2020,,,,1,Chamaecrista nictitans,102,9,0,3.5,3.1,N,N,,
BRE,4,114_N_CnEv_BRE,59,5,11,8,8/10/2020,,,,2,Elymus virginicus,6,1,2,14,0.4,N,N,,
BRE,4,118_N_EpEv_BRE,60,5,12,8,8/10/2020,,,,1,Eutrochium fistulosum,15,4,0,3.8,1.8,N,N,,
BRE,4,118_N_EpEv_BRE,60,5,12,8,8/10/2020,,,,2,Elymus virginicus,4,1,4,14.5,0.3,N,N,,
SMI,4,130_X_EpEp_SMI,1,1,1,12,8/10/2020,,,,1,Eutrochium fistulosum,49,39,1,4,2,N,N,All this leaves data was actually collected later... starting 8/15 and going through harvesting (I measured just before harvesting),
SMI,4,130_X_EpEp_SMI,1,1,1,12,8/10/2020,,,,2,Eutrochium fistulosum,77,29,0,6.2,3.3,N,N,,
SMI,4,126_X_EpEp_SMI,2,1,2,12,8/10/2020,,,,1,Eutrochium fistulosum,DEAD,,,,,Y,N,,
SMI,4,126_X_EpEp_SMI,2,1,2,12,8/10/2020,,,,2,Eutrochium fistulosum,37,31,0,4.9,2.1,N,N,,
SMI,4,174_N_CnEv_SMI,3,1,3,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,174_N_CnEv_SMI,3,1,3,12,8/10/2020,,,,2,Elymus virginicus,8,8,0,8.9,0.2,N,N,,
SMI,4,143_X_CnEv_SMI,4,1,4,12,8/10/2020,,,,1,Chamaecrista nictitans,4,1,0,1.2,1.5,N,N,,
SMI,4,143_X_CnEv_SMI,4,1,4,12,8/10/2020,,,,2,Elymus virginicus,5,6,0,11,0.1,N,N,,
SMI,4,121_X_CnCn_SMI,5,1,5,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,121_X_CnCn_SMI,5,1,5,12,8/10/2020,,,,2,Chamaecrista nictitans,2,4,1,1.9,1.6,N,N,,
SMI,4,167_N_CnEp_SMI,6,1,6,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,167_N_CnEp_SMI,6,1,6,12,8/10/2020,,,,2,Eutrochium fistulosum,52,27,0,7.4,3.7,N,N,,
SMI,4,148_X_EpEv_SMI,7,1,7,12,8/10/2020,,,,1,Eutrochium fistulosum,24,15,15,5.4,3,N,N,,
SMI,4,148_X_EpEv_SMI,7,1,7,12,8/10/2020,,,,2,Elymus virginicus,4,1,4,13.7,0.2,N,N,,
SMI,4,145_X_CnEv_SMI,8,1,8,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,145_X_CnEv_SMI,8,1,8,12,8/10/2020,,,,2,Elymus virginicus,1,5,0,3.9,0.2,N,N,,
SMI,4,141_X_CnEv_SMI,9,1,9,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,141_X_CnEv_SMI,9,1,9,12,8/10/2020,,,,2,Elymus virginicus,5,8,0,3.4,0.4,N,N,,
SMI,4,125_X_CnCn_SMI,10,1,10,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,125_X_CnCn_SMI,10,1,10,12,8/10/2020,,,,2,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,162_N_EvEv_SMI,11,1,11,12,8/10/2020,,,,1,Elymus virginicus,14,6,6,12.9,0.3,N,N,,
SMI,4,162_N_EvEv_SMI,11,1,11,12,8/10/2020,,,,2,Elymus virginicus,15,15,1,16.4,0.4,N,N,,
SMI,4,161_N_EvEv_SMI,12,1,12,12,8/10/2020,,,,1,Elymus virginicus,15,5,3,17.9,0.3,N,N,,
SMI,4,161_N_EvEv_SMI,12,1,12,12,8/10/2020,,,,2,Elymus virginicus,17,7,4,25.4,0.7,N,N,,
SMI,4,135_X_EvEv_SMI,13,2,12,12,8/10/2020,,,,1,Elymus virginicus,17,13,2,20.6,0.5,N,N,,
SMI,4,135_X_EvEv_SMI,13,2,12,12,8/10/2020,,,,2,Elymus virginicus,3,4,0,8.7,0.3,N,N,,
SMI,4,165_N_EvEv_SMI,14,2,11,12,8/10/2020,,,,1,Elymus virginicus,0,2,0,NA,NA,N,Y,,
SMI,4,165_N_EvEv_SMI,14,2,11,12,8/10/2020,,,,2,Elymus virginicus,DEAD,,,,,Y,N,,
SMI,4,149_X_EpEv_SMI,15,2,10,12,8/10/2020,,,,1,Eutrochium fistulosum,53,27,1,6,3,N,N,,
SMI,4,149_X_EpEv_SMI,15,2,10,12,8/10/2020,,,,2,Elymus virginicus,19,13,3,20.1,0.6,N,N,,
SMI,4,124_X_CnCn_SMI,16,2,9,12,8/10/2020,,,,1,Chamaecrista nictitans,9,3,0,1.7,1.1,N,N,,
SMI,4,124_X_CnCn_SMI,16,2,9,12,8/10/2020,,,,2,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,155_N_CnCn_SMI,17,2,8,12,8/10/2020,,,,1,Chamaecrista nictitans,20,7,0,1.4,0.9,N,N,,
SMI,4,155_N_CnCn_SMI,17,2,8,12,8/10/2020,,,,2,Chamaecrista nictitans,7,3,4,1.2,1.1,N,N,,
SMI,4,134_X_EvEv_SMI,18,2,7,12,8/10/2020,,,,1,Elymus virginicus,2,1,1,7,0.2,N,N,,
SMI,4,134_X_EvEv_SMI,18,2,7,12,8/10/2020,,,,2,Elymus virginicus,0,4,0,NA,NA,N,Y,,
SMI,4,133_X_EvEv_SMI,19,2,6,12,8/10/2020,,,,1,Elymus virginicus,1,1,0,11.6,0.3,N,N,,
SMI,4,133_X_EvEv_SMI,19,2,6,12,8/10/2020,,,,2,Elymus virginicus,15,13,3,12.4,0.3,N,N,,
SMI,4,131_X_EvEv_SMI,20,2,5,12,8/10/2020,,,,1,Elymus virginicus,2,1,0,9.4,0.2,N,N,,
SMI,4,131_X_EvEv_SMI,20,2,5,12,8/10/2020,,,,2,Elymus virginicus,6,3,0,6.1,0.5,N,N,,
SMI,4,137_X_CnEp_SMI,21,2,4,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,137_X_CnEp_SMI,21,2,4,12,8/10/2020,,,,2,Eutrochium fistulosum,33,36,3,4.9,2.6,N,N,,
SMI,4,154_N_CnCn_SMI,22,2,3,12,8/10/2020,,,,1,Chamaecrista nictitans,4,4,0,1.3,1.2,N,N,,
SMI,4,154_N_CnCn_SMI,22,2,3,12,8/10/2020,,,,2,Chamaecrista nictitans,6,6,0,0.9,1.1,N,N,,
SMI,4,178_N_EpEv_SMI,23,2,2,12,8/10/2020,,,,1,Eutrochium fistulosum,26,13,1,4.1,2.9,N,N,,
SMI,4,178_N_EpEv_SMI,23,2,2,12,8/10/2020,,,,2,Elymus virginicus,7,6,4,14.5,0.3,N,N,,
SMI,4,138_X_CnEp_SMI,24,2,1,12,8/10/2020,,,,1,Chamaecrista nictitans,1,1,3,0.8,0.8,N,N,,
SMI,4,138_X_CnEp_SMI,24,2,1,12,8/10/2020,,,,2,Eutrochium fistulosum,3,8,1,1.9,1.3,N,N,,
SMI,4,153_N_CnCn_SMI,25,3,1,12,8/10/2020,,,,1,Chamaecrista nictitans,1,2,0,1.2,1.2,N,N,,
SMI,4,153_N_CnCn_SMI,25,3,1,12,8/10/2020,,,,2,Chamaecrista nictitans,2,4,0,0.7,0.4,N,N,,
SMI,4,152_N_CnCn_SMI,26,3,2,12,8/10/2020,,,,1,Chamaecrista nictitans,23,10,1,1.7,2.8,N,N,not Cn,
SMI,4,152_N_CnCn_SMI,26,3,2,12,8/10/2020,,,,2,Chamaecrista nictitans,23,7,0,2.6,0.8,N,N,,
SMI,4,144_X_CnEv_SMI,27,3,3,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,144_X_CnEv_SMI,27,3,3,12,8/10/2020,,,,2,Elymus virginicus,7,14,0,10.3,0.2,N,N,,
SMI,4,139_X_CnEp_SMI,28,3,4,12,8/10/2020,,,,1,Chamaecrista nictitans,11,9,1,1.1,0.6,N,N,,
SMI,4,139_X_CnEp_SMI,28,3,4,12,8/10/2020,,,,2,Eutrochium fistulosum,18,6,2,3.8,2.3,N,N,,
SMI,4,157_N_EpEp_SMI,29,3,5,12,8/10/2020,,,,1,Eutrochium fistulosum,53,27,1,5,2.6,N,N,,
SMI,4,157_N_EpEp_SMI,29,3,5,12,8/10/2020,,,,2,Eutrochium fistulosum,DEAD,,,,,Y,N,,
SMI,4,175_N_CnEv_SMI,30,3,6,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,175_N_CnEv_SMI,30,3,6,12,8/10/2020,,,,2,Elymus virginicus,6,6,1,13.5,0.4,N,N,,
SMI,4,142_X_CnEv_SMI,31,3,7,12,8/10/2020,,,,1,Chamaecrista nictitans,4,4,0,1.4,1.4,N,N,,
SMI,4,142_X_CnEv_SMI,31,3,7,12,8/10/2020,,,,2,Elymus virginicus,9,10,1,5.2,0.6,N,N,mammal(?),
SMI,4,169_N_CnEp_SMI,32,3,8,12,8/10/2020,,,,1,Chamaecrista nictitans,44,29,0,2.3,3.7,N,N,,
SMI,4,169_N_CnEp_SMI,32,3,8,12,8/10/2020,,,,2,Eutrochium fistulosum,42,12,13,5.6,3.2,N,N,,
SMI,4,177_N_EpEv_SMI,33,3,9,12,8/10/2020,,,,1,Eutrochium fistulosum,101,37,10,4.5,2.7,N,N,,
SMI,4,177_N_EpEv_SMI,33,3,9,12,8/10/2020,,,,2,Elymus virginicus,21,5,9,17.4,0.4,N,N,,
SMI,4,163_N_EvEv_SMI,34,3,10,12,8/10/2020,,,,1,Elymus virginicus,13,8,1,11.8,0.4,N,N,,
SMI,4,163_N_EvEv_SMI,34,3,10,12,8/10/2020,,,,2,Elymus virginicus,24,1,5,10.6,0.3,N,N,,
SMI,4,128_X_EpEp_SMI,35,3,11,12,8/10/2020,,,,1,Eutrochium fistulosum,46,10,3,5.5,2.9,N,N,,
SMI,4,128_X_EpEp_SMI,35,3,11,12,8/10/2020,,,,2,Eutrochium fistulosum,21,12,8,5.2,2.5,N,N,,
SMI,4,151_N_CnCn_SMI,36,3,12,12,8/10/2020,,,,1,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,151_N_CnCn_SMI,36,3,12,12,8/10/2020,,,,2,Chamaecrista nictitans,DEAD,,,,,Y,N,,
SMI,4,160_N_EpEp_SMI,37,4,12,12,8/10/2020,,,,1,Eutrochium fistulosum,33,15,2,3.6,2,N,N,,
SMI,4,160_N_EpEp_SMI,37,4,12,12,8/10/2020,,,,2,Eutrochium fistulosum,88,33,0,8,4.6,N,N,,
SMI,4,164_N_EvEv_SMI,38,4,11,12,8/10/2020,,,,1,Elymus virginicus,5,2,0,8,0.1,N,N,measured late -- could be small dims,
SMI,4,164_N_EvEv_SMI,38,4,11,12,8/10/2020,,,,2,Elymus virginicus,5,7,1,4.5,0.2,N,N,measured late -- could be small dims,
SMI,4,170_N_CnEp_SMI,39,4,10,12,8/10/2020,,,,1,Chamaecrista nictitans,10,4,0,2.8,2.5,N,N,,
SMI,4,170_N_CnEp_SMI,39,4,10,12,8/10/2020,,,,2,Eutrochium fistulosum,0,12,2,NA,NA,Y,N,,
SMI,4,132_X_EvEv_SMI,40,4,9,12,8/10/2020,,,,1,Elymus virginicus,10,5,4,13.9,0.4,N,N,,
SMI,4,132_X_EvEv_SMI,40,4,9,12,8/10/2020,,,,2,Elymus virginicus,13,12,7,12.1,0.4,N,N,,
SMI,4,176_N_EpEv_SMI,41,4,8,12,8/10/2020,,,,1,Eutrochium fistulosum,78,23,0,10.9,5.3,N,N,,
SMI,4,176_N_EpEv_SMI,41,4,8,12,8/10/2020,,,,2,Elymus virginicus,14,3,1,14,0.3,N,N,,
SMI,4,171_N_CnEv_SMI,42,4,7,12,8/10/2020,,,,1,Chamaecrista nictitans,6,4,0,1.9,2.2,N,N,,
SMI,4,171_N_CnEv_SMI,42,4,7,12,8/10/2020,,,,2,Elymus virginicus,8,6,0,13.4,0.5,N,N,,
SMI,4,156_N_EpEp_SMI,43,4,6,12,8/10/2020,,,,1,Eutrochium fistulosum,4,9,0,1.4,0.7,N,N,,
SMI,4,156_N_EpEp_SMI,43,4,6,12,8/10/2020,,,,2,Eutrochium fistulosum,28,13,0,6.1,3,N,N,,
SMI,4,150_X_EpEv_SMI,44,4,5,12,8/10/2020,,,,1,Eutrochium fistulosum,11,4,0,4.6,2.8,N,N,,
SMI,4,150_X_EpEv_SMI,44,4,5,12,8/10/2020,,,,2,Elymus virginicus,14,9,4,18.8,0.5,N,N,,
SMI,4,158_N_EpEp_SMI,45,4,4,12,8/10/2020,,,,1,Eutrochium fistulosum,40,21,1,7.1,3.7,N,N,,
SMI,4,158_N_EpEp_SMI,45,4,4,12,8/10/2020,,,,2,Eutrochium fistulosum,20,8,0,6.1,2.9,N,N,,
SMI,4,180_N_EpEv_SMI,46,4,3,12,8/10/2020,,,,1,Eutrochium fistulosum,29,12,3,5.1,2.8,N,N,,
SMI,4,180_N_EpEv_SMI,46,4,3,12,8/10/2020,,,,2,Elymus virginicus,24,6,4,13.9,0.4,N,N,,
SMI,4,147_X_EpEv_SMI,47,4,2,12,8/10/2020,,,,1,Eutrochium fistulosum,19,21,5,3.2,2.1,N,N,,
